,screen_name,idx,clean_text,selection,binaryLabel,rq,cluster_labels,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c,m0_anger,m0_happiness,m0_calm,m1_disgust,m1_sadness,m1_surprise,dpfc_angry,dpfc_disgust,dpfc_fear,dpfc_happy,dpfc_sad,dpfc_surprise,dpfc_neutral
18525,MotherJones,18525,Yet Another Person Bails on the State Department “Redesign”,angry,Real,1,123,-6.6,19.0,136.2,-0.125,0.226,-0.102,0.0,0.0,1.94,0.0,0.0,0.55,0.0,0.28,0.04,1.17,0.82,0.97,0.0,0.0,0.0,1.79,0.36,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4841277003288269,0.39720889925956726,0.11866335570812225,0.029674910008907318,0.5271162986755371,0.44320881366729736,0.23076565563678741,7.016177551122382e-05,0.03846219927072525,0.0013308360939845443,0.40395864844322205,0.0007219488034024835,0.3246905505657196
5865,MotherJones,5865,The 3 reasons Republicans might vote down Trump’s tax bill,angry,Real,1,80,5.9,17.0,146.3,-0.212,-0.17,0.01,0.0,0.38,1.37,0.54,0.0,1.1,0.44,0.96,0.0,0.0,2.18,1.62,1.25,0.36,0.0,0.59,0.05,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5002260208129883,0.2047208845615387,0.295053094625473,0.0029671364463865757,0.22420752048492432,0.7728253602981567,0.22706715762615204,0.006269900593906641,0.36433884501457214,0.0004323600442148745,0.39659151434898376,0.002247841563075781,0.003052356420084834
1633,MotherJones,1633,The Republican campaign in Virginia is all about preserving “our” Confederate statues,angry,Real,1,-1,-3.5,14.1,146.3,-0.337,0.221,0.091,2.5,0.0,0.65,0.0,0.01,0.54,0.87,0.0,0.0,0.0,1.67,0.0,2.83,0.0,1.95,0.14,1.41,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.40653276443481445,0.2013312429189682,0.39213594794273376,0.0,0.9020676612854004,0.09793238341808319,0.22510938346385956,0.00023195917310658842,0.07606294006109238,1.0083941560878884e-05,0.5005521178245544,1.4930516272215755e-06,0.19803202152252197
5562,MotherJones,5562,Is Citizens United to blame for the disastrous GOP tax bill?,angry,Real,1,44,7.5,4.5,126.7,-0.17,-0.086,0.04,2.08,0.14,0.14,1.24,0.0,1.45,0.0,0.67,0.3,0.49,0.98,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3852997422218323,0.4354904294013977,0.17920982837677002,0.05307718738913536,0.657606303691864,0.2893165647983551,0.2217923104763031,0.0003716907522175461,0.012803194113075733,0.0005882772384211421,0.7622546553611755,1.0050079026768799e-06,0.002188827143982053
12389,MotherJones,12389,Trump wants to install a reliable mouthpiece on Russia at the CIA,angry,Real,1,-1,10.9,21.8,129.9,-0.179,0.011,0.001,0.71,0.0,0.08,0.12,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.0,0.7,0.49,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3655144274234772,0.4891761541366577,0.1453094333410263,0.0031986788380891085,0.0,0.9968013167381287,0.21818694472312927,0.006523005664348602,0.3741593360900879,0.0003245860862080008,0.07505262643098831,0.19496603310108185,0.1307874470949173
17778,MotherJones,17778,Donald Trump's lawyer accidentally made the case for seating Doug Jones right away,angry,Real,1,-1,9.3,-1.6,133.5,-0.056,-0.081,0.011,1.43,0.0,0.0,0.84,1.5,3.79,0.0,0.0,1.72,0.81,1.31,1.1,1.39,1.01,0.08,1.67,0.4,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.48217788338661194,0.3197174668312073,0.19810469448566437,0.09674207866191864,0.9032579064369202,0.0,0.20667551457881927,2.9029067150077026e-07,0.007125990465283394,0.007898294366896152,0.7728803753852844,2.1682867057393196e-08,0.005419556982815266
2317,MotherJones,2317,US will likely admit far fewer refugees than allowed under Trump’s record-low limit,angry,Real,1,-1,3.7,22.4,131.6,-0.05,-0.116,0.057,2.13,0.12,1.12,0.43,1.46,1.52,1.29,1.7,1.63,0.53,1.02,0.8,0.0,0.0,2.67,0.7,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.32206305861473083,0.6304004788398743,0.04753648489713669,0.03697130084037781,0.0,0.9630287289619446,0.1930416375398636,0.001500113750807941,0.10951849818229675,0.0007716651889495552,0.6915174722671509,8.537726898794062e-06,0.0036421092227101326
16088,MotherJones,16088,Trump starts morning by calling for the prosecution of his political opponents,angry,Real,1,129,2.6,6.5,131.3,-0.083,0.077,-0.08,0.55,0.0,2.86,0.23,0.52,1.94,0.39,1.15,0.0,0.27,0.63,0.01,0.32,0.0,1.54,0.89,0.73,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.506405770778656,0.47251132130622864,0.02108290046453476,0.0,0.0,1.0,0.14297454059123993,0.003116823034361005,0.5642529726028442,0.00221433793194592,0.2782747745513916,0.00802560430020094,0.001140983309596777
5841,MotherJones,5841,Republicans confirm yet again that their promises are worthless,angry,Real,1,-1,3.3,10.2,123.9,-0.256,-0.068,-0.056,0.0,0.0,1.85,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.75,0.15,1.17,0.72,0.0,0.81,0.92,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.43213844299316406,0.3989987373352051,0.16886277496814728,0.0,0.0,1.0,0.1416347473859787,0.0017913426272571087,0.08108501136302948,0.009827109053730965,0.7627072334289551,3.0539939643858816e-07,0.002954303752630949
9502,MotherJones,9502,Eric Trump stands to profit bigly from sweetheart real estate deal with his dad,angry,Real,1,-1,-6.0,8.6,129.5,-0.128,0.095,-0.044,2.18,0.54,1.71,0.0,0.02,0.0,0.0,0.69,0.57,0.86,0.96,0.44,1.48,0.0,0.49,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36357027292251587,0.5116256475448608,0.12480401992797852,0.1669742912054062,0.0,0.8330257534980774,0.12106627970933914,0.00011906684812856838,0.5215733647346497,0.0010272023500874639,0.26648974418640137,0.0069456640630960464,0.08277870714664459
6029,MotherJones,6029,Inside the shadowy world of America's 10 biggest gunmakers,angry,Real,1,-1,6.0,20.4,134.6,-0.162,0.141,-0.084,2.67,3.08,1.18,1.25,1.23,0.15,0.0,1.41,1.85,1.53,1.44,0.56,0.92,0.0,1.11,0.0,0.47,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.40276581048965454,0.40701302886009216,0.1902211755514145,0.0,0.06754864007234573,0.9324513673782349,0.118492491543293,0.00014904139970894903,0.05053628236055374,0.000885379035025835,0.3883074223995209,1.0079139656227198e-06,0.4416283965110779
3532,MotherJones,3532,Lindsey Graham no longer thinks Donald Trump is a “xenophobic” bigot,angry,Real,1,94,10.3,19.8,129.8,0.044,-0.14,0.04,0.86,0.93,0.36,0.38,1.56,0.1,0.19,1.17,2.01,0.72,0.99,0.0,0.89,0.0,1.48,0.14,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.3298645317554474,0.6282079219818115,0.04192757233977318,0.0,1.0,0.0,0.10983660072088242,8.566873432869215e-09,0.06541629135608673,0.010065095499157906,0.6038482189178467,1.499006074823228e-08,0.21083380281925201
9556,MotherJones,9556,10 great things Trump has given America in the last year,angry,Real,1,-1,0.6,8.3,149.5,0.022,0.205,-0.08,0.0,0.0,0.06,0.0,0.0,1.49,0.46,0.0,0.0,0.0,0.33,0.0,0.09,0.0,0.28,0.36,0.66,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.4933943748474121,0.44629213213920593,0.060313545167446136,0.12471778690814972,0.0,0.8752822279930115,0.08609797060489655,0.0007170570315793157,0.06749190390110016,0.009564266540110111,0.310614675283432,0.0113402483984828,0.5141738653182983
1624,MotherJones,1624,Donald Trump's voter fraud commission is being sued by one of its own commissioners,angry,Real,1,-1,-10.6,16.1,125.2,-0.046,0.194,-0.108,0.06,0.14,0.27,0.26,0.52,0.0,0.22,0.63,0.0,0.95,1.14,1.18,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.47152161598205566,0.39857181906700134,0.12990650534629822,0.0,0.0,1.0,0.08031821995973587,0.00010938271589111537,0.8975697755813599,0.0001994498452404514,0.002697205636650324,0.017734769731760025,0.00137121242005378
3515,MotherJones,3515,"The Trump administration will end protected status for 200,000 Salvadorans",angry,Real,1,-1,2.4,14.3,164.4,-0.364,-0.161,-0.019,0.0,0.0,0.0,0.08,0.8,1.78,0.67,0.0,0.0,0.0,0.45,0.0,1.04,0.0,2.09,0.8,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.5013642907142639,0.2740594148635864,0.22457632422447205,0.0,0.8505387902259827,0.14946125447750092,0.07421685010194778,9.650168794905767e-05,0.2957093417644501,0.007705045863986015,0.6128939986228943,0.006205403245985508,0.0031727927271276712
184,MotherJones,184,"South Carolina cop who gunned down a fleeing, unarmed man to face 19-24 years in prison",angry,Real,1,-1,10.0,26.0,129.4,-0.122,-0.082,0.037,0.0,0.0,0.0,1.48,1.9,0.0,0.18,1.52,1.2,0.76,0.42,0.0,0.0,0.0,1.54,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3397935926914215,0.6602064371109009,0.0,0.0,0.5754296779632568,0.42457035183906555,0.07256032526493073,0.39272356033325195,0.47948744893074036,0.0006584030343219638,0.01769113913178444,0.03559623286128044,0.0012828781036660075
17616,nypost,17616,Teen sues over paramedic allegedly fondling her breasts after seizure,happy,Real,1,-1,17.1,16.8,153.0,-0.101,0.071,-0.045,0.0,0.0,0.0,0.3,2.08,2.8,1.17,2.02,1.75,2.11,1.18,0.87,2.61,0.0,1.76,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5021654963493347,0.35473233461380005,0.14310218393802643,0.07017820328474045,0.929821789264679,0.0,2.239917303828616e-14,3.1152795739120646e-36,2.2674886593218135e-21,1.0,4.703109080598875e-18,4.776536910958472e-17,2.2517724573845044e-08
5980,nypost,5980,This guy collects scissors — and calls it art!,happy,Real,1,-1,14.8,14.6,143.7,0.017,-0.06,0.033,0.18,0.0,0.0,0.0,3.64,3.82,1.72,3.29,3.92,1.41,0.0,0.0,0.0,0.0,2.57,1.41,0.59,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.3915083408355713,0.6084917187690735,0.0,0.12215694785118103,0.8778430819511414,0.0,3.1609825603984022e-22,0.0,6.434971906715739e-23,1.0,1.6363056817916127e-19,2.3033330538739237e-17,3.367223513905948e-11
2596,nypost,2596,US Army likes Mindy Kaling’s tweet mocking Trump,happy,Real,1,-1,5.4,9.7,133.9,-0.17,-0.015,-0.035,0.0,0.0,0.0,0.0,1.57,1.52,0.95,0.9,1.75,1.25,0.76,0.0,2.17,0.0,1.51,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.2722706198692322,0.727729320526123,0.0,0.12271372228860855,0.8397715091705322,0.03751475736498833,2.0153285507432117e-16,0.0,5.991930355756125e-21,1.0,2.1491920114240226e-13,4.31082725071974e-08,8.815461249866985e-09
10698,nypost,10698,Prince Harry is engaged to Meghan Markle,happy,Real,1,-1,10.2,4.2,126.3,0.011,-0.111,0.054,0.25,0.0,0.0,1.47,0.92,1.4,0.0,2.66,3.45,2.47,0.0,0.0,1.48,0.0,2.91,0.47,0.33,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,8.640002472312242e-22,0.0,2.772236284283215e-28,1.0,3.4726290156037034e-21,5.386930661201335e-14,2.09262093764373e-10
6405,nypost,6405,Darren Criss is engaged,happy,Real,1,-1,-3.4,20.5,149.5,-0.042,0.239,-0.217,1.42,1.75,0.0,0.0,1.71,1.57,0.0,1.62,3.07,0.66,0.0,0.0,0.0,0.0,2.61,0.63,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25983694195747375,0.7401630282402039,0.0,0.10135900229215622,0.47368016839027405,0.4249608516693115,6.913964512023085e-09,1.9876649629056546e-14,7.64220464688492e-10,0.9999998807907104,1.221963117359337e-07,3.0531843329614783e-13,4.035242362476765e-09
19139,nypost,19139,Companies are paying employees to stay healthy,happy,Real,1,-1,10.2,8.1,141.5,0.089,-0.062,0.113,0.54,0.0,0.59,0.0,1.6,0.34,0.21,2.02,2.85,1.83,0.0,0.0,0.0,0.0,2.57,0.23,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5325871706008911,0.3289732038974762,0.13843964040279388,0.10852418839931488,0.33240777254104614,0.5590680241584778,6.0447120399376164e-12,5.47228649943136e-27,3.4991361184993675e-17,0.9999994039535522,2.417053238329761e-14,1.0943566053356335e-09,6.364406317516114e-07
8912,nypost,8912,"La La Anthony: ""Only I know what’s going on"" with Carmelo",happy,Real,1,-1,10.6,13.9,136.4,0.052,-0.024,0.058,1.09,1.86,0.0,0.36,0.12,0.73,0.0,0.0,1.76,1.07,0.0,0.19,0.89,0.0,0.65,0.0,0.16,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3146868348121643,0.6853131055831909,0.0,0.0,0.0,1.0,9.70398095212488e-10,1.4918307612993047e-22,5.0759635210340104e-14,0.9999984502792358,4.312189771926711e-10,1.0226740244576038e-12,1.502601776337542e-06
19729,nypost,19729,40 years of @PageSix: The most delicious feuds,happy,Real,1,-1,13.8,26.3,156.6,0.025,-0.209,0.121,0.0,0.75,0.0,0.0,1.25,1.28,0.0,1.85,2.61,1.12,0.0,0.0,0.35,0.0,0.97,0.0,0.03,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2609517574310303,0.7390482425689697,0.0,0.0540560781955719,0.521972119808197,0.4239717721939087,2.119031512759495e-12,4.175518868564432e-24,7.563980502058379e-15,0.9999982118606567,1.815621221076813e-12,1.5081043510355163e-13,1.7452088059144444e-06
17232,nypost,17232,"Woman pleads guilty to marrying mom, who was once married to son",happy,Real,1,-1,4.5,20.9,129.2,-0.069,-0.023,0.129,0.0,0.0,0.0,0.0,3.36,2.8,1.95,2.73,2.88,2.91,0.0,0.0,0.73,0.0,2.21,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3167358636856079,0.6832640767097473,0.0,0.040003228932619095,0.5731732249259949,0.3868235945701599,6.578654847544385e-07,4.935430397701168e-10,1.4446409579704778e-07,0.9999979734420776,6.729840720254288e-07,1.39023785972886e-12,4.7116017753978667e-07
8390,nypost,8390,EXCLUSIVE: Siggy Flicker quit #RHONJ after the cast bullied her,happy,Real,1,-1,14.6,14.1,129.7,-0.024,-0.075,0.12,0.64,0.16,0.0,0.34,1.48,0.86,0.16,2.06,1.76,0.95,0.25,0.24,0.48,0.0,0.62,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3568599820137024,0.6431400179862976,0.0,0.2129751741886139,0.0,0.7870248556137085,4.3066904709121445e-08,9.241131269050716e-23,6.118369699770199e-15,0.9999973773956299,1.6939988300990194e-10,7.436590232501317e-10,2.5743099740793696e-06
11413,nypost,11413,This is the luckiest passenger ever,happy,Real,1,-1,14.8,16.2,137.9,0.062,-0.01,0.05,0.43,0.0,0.0,0.0,2.03,0.3,0.0,2.13,2.7,2.38,0.0,0.0,1.12,0.0,2.25,0.64,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.23672698438167572,0.7632730603218079,0.0,0.0,0.0,1.0,1.8828019143768415e-09,1.9170791190904388e-20,3.374796915447259e-13,0.9999949932098389,9.081064233917857e-10,3.442506567807868e-06,1.548377667859313e-06
17497,nypost,17497,"Plastic surgeon says Janet Jackson’s nose appears to be ""collapsing""",happy,Real,1,-1,-3.5,5.8,140.1,-0.195,0.101,-0.03,1.24,0.0,1.15,0.0,0.41,1.13,0.62,0.25,1.41,1.49,0.45,0.02,0.68,0.0,1.54,0.0,0.23,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.2529599070549011,0.7470400929450989,0.0,0.0,0.0,1.0,4.4281500777287874e-07,2.708629041477356e-15,2.3267490689704573e-07,0.999994158744812,1.0897445434920883e-07,3.341419230196152e-08,5.019319360144436e-06
9757,nypost,9757,Andy Cohen and Melissa Gorga sued for $30 million,happy,Real,1,-1,-5.0,8.1,130.0,0.132,0.096,-0.14,0.85,1.71,0.0,0.55,0.82,0.77,0.0,1.67,2.49,1.15,0.0,0.0,0.2,0.0,1.96,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.28302523493766785,0.7169747352600098,0.0,0.004618105012923479,0.0,0.9953818917274475,1.1509272423992911e-09,7.238369178672564e-15,1.953705643445436e-12,0.9999914169311523,1.3720832248154124e-09,1.981041108933823e-09,8.581128895457368e-06
19374,nypost,19374,"EXCLUSIVE: Billy Bush and his wife, Sydney Davis, are trying to reconcile",happy,Real,1,-1,-4.1,1.7,124.2,-0.012,0.062,0.052,0.0,0.0,0.0,0.0,1.92,1.87,0.42,1.36,2.89,1.7,0.0,0.0,0.25,0.0,1.38,0.55,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.26222726702690125,0.7377727627754211,0.0,0.0,0.0,1.0,1.4396525638282753e-10,8.054201836721342e-14,2.6511064454837197e-09,0.9999850988388062,1.3867450434190687e-05,4.203280952463917e-12,1.0347164334234549e-06
19918,nypost,19918,‘Housewives’ saved Dorinda after her husband’s death,happy,Real,1,-1,20.3,16.1,149.7,0.02,0.042,-0.064,0.0,0.0,0.0,0.57,1.0,0.38,0.0,0.44,1.9,1.0,0.0,0.0,1.48,0.0,1.78,0.22,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.37109261751174927,0.5390671491622925,0.08984030038118362,0.1844121813774109,0.6044929027557373,0.21109488606452942,2.703658694494515e-12,3.2705583456936497e-24,2.382571084869056e-10,0.9999830722808838,9.331643530813283e-13,1.5382061974378303e-05,1.51801737047208e-06
10225,nypost,10225,Surprise! Enrique Iglesias and Anna Kournikova welcome twins,happy,Real,1,-1,0.8,16.5,133.2,0.18,-0.016,0.065,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.18,1.88,0.9,0.0,0.16,0.06,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.26768651604652405,0.7323135137557983,0.0,0.007849379442632198,0.0,0.9921506643295288,2.980886648629166e-08,6.273247938957517e-20,4.31213927886971e-15,0.9999740123748779,3.411324911439806e-08,2.2934296822763045e-11,2.6009391149273142e-05
10910,nypost,10910,‘Get Out’ star adopted a puppy after film’s success,happy,Real,1,-1,3.5,15.1,140.0,-0.054,0.191,0.01,1.09,1.23,0.0,0.67,1.64,1.27,0.0,1.33,2.69,2.02,0.0,0.5,0.68,0.0,1.01,0.0,0.11,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2096594274044037,0.7903406023979187,0.0,0.0,0.0,1.0,5.212072715932712e-16,7.931037442959364e-26,9.071219318895665e-19,0.9999734163284302,4.8739231238176944e-14,2.592233556697465e-07,2.628524089232087e-05
7335,nypost,7335,You can now get high with Monica Lewinsky,happy,Real,1,-1,8.9,4.1,124.6,0.042,-0.031,-0.053,0.0,0.0,0.0,1.19,1.8,0.66,0.0,0.67,2.89,2.09,0.0,0.0,1.48,0.0,2.77,0.27,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.11308424174785614,0.8869158029556274,0.0,0.0,0.0,1.0,1.2168370755460955e-09,8.601998208368119e-21,6.167027777337353e-07,0.9999704360961914,2.83821921520655e-09,1.8142703993362375e-05,1.0781804121506866e-05
10352,nypost,10352,Man whose family was slaughtered in church massacre thanks supporters,happy,Real,1,-1,24.8,15.6,152.9,-0.066,-0.131,-0.012,0.3,0.0,0.0,1.01,2.17,3.91,0.71,2.78,2.38,1.78,0.85,0.0,0.78,0.0,2.46,0.24,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.15038612484931946,0.8496139049530029,0.0,0.14438177645206451,0.0,0.8556182980537415,2.7189992124476703e-07,1.3186317755279329e-15,6.674031283182558e-08,0.9999642372131348,1.2616430922207655e-07,1.7459195078117773e-05,1.7835971448221244e-05
20714,nypost,20714,Sound near Argentine sub’s last location was ‘explosion’: navy,happy,Real,1,-1,-5.4,22.6,203.7,-0.055,0.021,0.008,0.03,0.3,0.95,0.3,1.08,2.03,0.24,1.11,1.16,0.0,0.0,0.0,0.0,0.13,0.6,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.440094918012619,0.23089160025119781,0.3290134370326996,0.18506906926631927,0.8032247424125671,0.011706199496984482,7.612040917592822e-07,8.937071915848804e-11,1.2889974643215396e-09,0.9999498128890991,1.7006870621116832e-05,3.4539388016341377e-10,3.245234620408155e-05
10722,nypost,10722,‘Half-dressed’ Conyers reportedly called staffer to office,happy,Real,1,-1,9.4,13.6,144.0,-0.148,0.035,0.018,0.2,0.39,0.3,1.19,0.0,0.35,0.0,0.0,0.42,0.0,0.39,0.76,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3556727170944214,0.6280060410499573,0.01632126234471798,0.1026553362607956,0.03706585243344307,0.8602789044380188,6.273981512094906e-07,2.3506699533523733e-15,1.0955638174436899e-07,0.9999107122421265,5.740672008869296e-07,1.631408122193534e-05,7.161709800129756e-05
20516,nypost,20516,"Savannah Chrisley says she ""dodged a bullet"" with her ex-NBA boyfriend",happy,Real,1,-1,9.5,9.5,148.4,-0.05,0.131,0.032,0.14,0.71,0.0,0.0,1.61,0.74,0.72,3.11,2.99,1.09,0.54,0.0,0.67,0.0,3.4,2.48,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.16220232844352722,0.8377977013587952,0.0,0.0,0.7962229251861572,0.20377708971500397,1.6382493235253537e-12,1.7020077873578543e-29,3.047284142855295e-16,0.9998446702957153,1.657428708168318e-11,8.634468395030126e-05,6.892932287883013e-05
4953,nypost,4953,Eva Longoria sets up two projects at Fox,happy,Real,1,-1,1.2,16.0,133.3,-0.056,0.09,-0.075,0.0,0.34,0.0,0.46,0.91,0.55,0.0,0.53,2.41,1.54,0.0,0.51,0.87,0.0,1.44,0.77,0.27,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31566980481147766,0.5909060835838318,0.09342408180236816,0.0,0.0,1.0,3.0377147908211555e-08,7.31847105161533e-14,5.581402092502685e-06,0.999830961227417,9.850725746218814e-07,2.3316246370086446e-05,0.00013909369590692222
11298,nypost,11298,Miranda Kerr and Evan Spiegel are expecting their first child 👶🏻,happy,Real,1,-1,7.0,12.9,152.7,-0.053,0.1,0.125,0.0,0.0,0.33,0.0,2.53,1.27,0.0,0.57,3.63,0.11,0.0,0.0,1.2,0.0,1.2,0.09,0.14,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.3568514287471771,0.5500326752662659,0.09311588853597641,0.0,0.22717703878879547,0.7728229761123657,1.421015540480075e-12,7.000780163912701e-13,3.121251211268827e-05,0.999826967716217,2.484032665961422e-05,2.416201927866123e-15,0.00011701886251103133
11940,nypost,11940,Teacher caught masturbating at school butchered his family,happy,Real,1,-1,8.7,18.1,145.5,-0.021,0.113,0.033,0.29,0.54,0.51,0.7,0.47,0.37,0.0,0.37,1.72,1.64,0.0,0.0,1.31,0.0,1.66,0.06,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.18687687814235687,0.8131231665611267,0.0,0.0,0.7092954516410828,0.2907045781612396,1.3576030255535443e-07,5.42643797192717e-14,5.579794742516242e-05,0.9998037219047546,2.8713707251881715e-06,5.72856208691519e-07,0.00013691288768313825
